wy,month,load,yield,load_yield_adj,pH_mean,gpp_mean,precip_mean,vb_bare_cover_median,vb_bare_cover_sd,hd_bfi_mean,hd_bfi_sd,cc_cumulative_precip,cc_precip_sd_year,cc_precip_sd_space,cc_temp_mean,cc_temp_sd_year,cc_temp_sd_space,vd_eos_mean,vd_eos_sd,vb_fpar_max,vb_fpar_min,vb_fpar_mean,vb_fpar_sd_year,vb_fpar_sd_space,pd_geo_Al2O3_mean,pd_geo_Al2O3_sd,pd_geo_CaO_mean,pd_geo_CaO_sd,pd_geo_CompressStrength_mean,pd_geo_CompressStrength_sd,pd_geo_Fe2O3_mean,pd_geo_Fe2O3_sd,pd_geo_HydaulicCond_mean,pd_geo_HydaulicCond_sd,pd_geo_K2O_mean,pd_geo_K2O_sd,pd_geo_MgO_mean,pd_geo_MgO_sd,pd_geo_N_mean,pd_geo_N_sd,pd_geo_Na2O_mean,pd_geo_Na2O_sd,pd_geo_P2O5_mean,pd_geo_P2O5_sd,pd_geo_S_mean,pd_geo_S_sd,pd_geo_SiO2_mean,pd_geo_SiO2_sd,va_gpp_sum,va_gpp_sd_year,va_gpp_sd_space,vb_lai_max,vb_lai_min,vb_lai_mean,vb_lai_sd_year,vb_lai_sd_space,vd_los_mean,vd_los_sd,vd_mos_mean,vd_mos_sd,vb_ndvi_max,vb_ndvi_min,vb_ndvi_mean,vb_ndvi_sd_year,vb_ndvi_sd_space,vg_nlcd_1992_water,vg_nlcd_1992_ice_snow,vg_nlcd_1992_res_low,vg_nlcd_1992_res_hi,vg_nlcd_1992_commercial,vg_nlcd_1992_barren,vg_nlcd_1992_mines,vg_nlcd_1992_barren_tran,vg_nlcd_1992_forest_dec,vg_nlcd_1992_forest_evr,vg_nlcd_1992_forest_mix,vg_nlcd_1992_shrub,vg_nlcd_1992_orchards,vg_nlcd_1992_grass,vg_nlcd_1992_pasture,vg_nlcd_1992_row_crop,vg_nlcd_1992_small_grains,vg_nlcd_1992_fallow,vg_nlcd_1992_urban_grass,vg_nlcd_1992_wetland_wood,vg_nlcd_1992_wetland_herb,vg_nlcd_barren,vg_nlcd_crop,vg_nlcd_dev_hi,vg_nlcd_dev_low,vg_nlcd_dev_med,vg_nlcd_dev_open,vg_nlcd_forest_dec,vg_nlcd_forest_evr,vg_nlcd_forest_mix,vg_nlcd_grass,vg_nlcd_ice_snow,vg_nlcd_pasture,vg_nlcd_shrub,vg_nlcd_water,vg_nlcd_wetland_herb,vg_nlcd_wetland_wood,vg_nlcd_shrub_dwr,vg_nlcd_sedge,vg_lncd_lichens,vg_nlcd_moss,va_npp_median,va_npp_sd,pi_soil_thickness,vd_sos_mean,vd_sos_sd,vh_tcw_max,vh_tcw_min,vh_tcw_mean,vh_tcw_sd_year,te_slope_mean,te_slope_sd,te_elev_mean,te_elev_sd,te_elev_min,te_elev_max,te_aspect_mean,te_aspect_sd,vb_tree_cover_median,vb_tree_cover_sd,vb_veg_cover_median,vb_veg_cover_sd,area
2009,1,745399888827.9478,11762526.672,63370.72889299611,5.60147465437788,0.42338709677419356,2.5230967632209462,7,1.3851,NA,NA,1373.772,7.9321,0,5.4143,10.7339,0,302.1667,14.2887,93,16,53.1944,25.487,4.1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13826.1615,640.3595,36.4366,62,3,19.1667,19.8559,3.0443,185,18.5903,207.3333,16.8008,91.84,43.49,69.0854,18.9478,2.5487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8275.8517,298.2289,NA,117.5,19.1285,-0.0556,-0.1895,-0.1275,0.0403,NA,NA,NA,NA,NA,NA,NA,NA,77,0.6389,17,1.178,NA
2009,2,1014864315923.1891,15365128.931673197,66049.84054713525,5.6949319727891154,3.6205357142857144,2.4655000543986847,7,1.3851,NA,NA,1373.772,7.9321,0,5.4143,10.7339,0,302.1667,14.2887,93,16,53.1944,25.487,4.1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13826.1615,640.3595,36.4366,62,3,19.1667,19.8559,3.0443,185,18.5903,207.3333,16.8008,91.84,43.49,69.0854,18.9478,2.5487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8275.8517,298.2289,NA,117.5,19.1285,-0.0556,-0.1895,-0.1275,0.0403,NA,NA,NA,NA,NA,NA,NA,NA,77,0.6389,17,1.178,NA
2009,3,3538847679739.655,62756036.17746371,56390.55452343067,5.442342549923195,85.01947105443548,2.722322603387217,7,1.3851,NA,NA,1373.772,7.9321,0,5.4143,10.7339,0,302.1667,14.2887,93,16,53.1944,25.487,4.1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13826.1615,640.3595,36.4366,62,3,19.1667,19.8559,3.0443,185,18.5903,207.3333,16.8008,91.84,43.49,69.0854,18.9478,2.5487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8275.8517,298.2289,NA,117.5,19.1285,-0.0556,-0.1895,-0.1275,0.0403,NA,NA,NA,NA,NA,NA,NA,NA,77,0.6389,17,1.178,NA
2009,4,4281505375527.6626,81942305.79742973,52250.24282465286,5.37052380952381,584.7814345420833,2.5799666349426844,7,1.3851,NA,NA,1373.772,7.9321,0,5.4143,10.7339,0,302.1667,14.2887,93,16,53.1944,25.487,4.1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13826.1615,640.3595,36.4366,62,3,19.1667,19.8559,3.0443,185,18.5903,207.3333,16.8008,91.84,43.49,69.0854,18.9478,2.5487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8275.8517,298.2289,NA,117.5,19.1285,-0.0556,-0.1895,-0.1275,0.0403,NA,NA,NA,NA,NA,NA,NA,NA,77,0.6389,17,1.178,NA
2009,5,2644426543635.1826,41935941.32642915,63058.71431503064,5.571774193548387,1171.7469480596774,4.242677461716436,7,1.3851,NA,NA,1373.772,7.9321,0,5.4143,10.7339,0,302.1667,14.2887,93,16,53.1944,25.487,4.1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13826.1615,640.3595,36.4366,62,3,19.1667,19.8559,3.0443,185,18.5903,207.3333,16.8008,91.84,43.49,69.0854,18.9478,2.5487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8275.8517,298.2289,NA,117.5,19.1285,-0.0556,-0.1895,-0.1275,0.0403,NA,NA,NA,NA,NA,NA,NA,NA,77,0.6389,17,1.178,NA
2009,6,1991455202165.3213,32997805.41295773,60351.140848394345,5.695904761904762,1496.2657940791667,5.4842667807514465,7,1.3851,NA,NA,1373.772,7.9321,0,5.4143,10.7339,0,302.1667,14.2887,93,16,53.1944,25.487,4.1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13826.1615,640.3595,36.4366,62,3,19.1667,19.8559,3.0443,185,18.5903,207.3333,16.8008,91.84,43.49,69.0854,18.9478,2.5487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8275.8517,298.2289,NA,117.5,19.1285,-0.0556,-0.1895,-0.1275,0.0403,NA,NA,NA,NA,NA,NA,NA,NA,77,0.6389,17,1.178,NA
2009,7,3414863923826.103,57936154.9447615,58941.84602139997,5.663502304147466,1543.669932491129,6.34767734619879,7,1.3851,NA,NA,1373.772,7.9321,0,5.4143,10.7339,0,302.1667,14.2887,93,16,53.1944,25.487,4.1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13826.1615,640.3595,36.4366,62,3,19.1667,19.8559,3.0443,185,18.5903,207.3333,16.8008,91.84,43.49,69.0854,18.9478,2.5487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8275.8517,298.2289,NA,117.5,19.1285,-0.0556,-0.1895,-0.1275,0.0403,NA,NA,NA,NA,NA,NA,NA,NA,77,0.6389,17,1.178,NA
2009,8,2449825106533.9346,43604113.86867463,56183.34806463981,5.669170506912442,1396.7056451612902,4.804451561743213,7,1.3851,NA,NA,1373.772,7.9321,0,5.4143,10.7339,0,302.1667,14.2887,93,16,53.1944,25.487,4.1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13826.1615,640.3595,36.4366,62,3,19.1667,19.8559,3.0443,185,18.5903,207.3333,16.8008,91.84,43.49,69.0854,18.9478,2.5487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8275.8517,298.2289,NA,117.5,19.1285,-0.0556,-0.1895,-0.1275,0.0403,NA,NA,NA,NA,NA,NA,NA,NA,77,0.6389,17,1.178,NA
2009,9,211725517958.2314,3056481.775168831,69270.98982834155,6.064738095238095,731.8166666666667,1.4899000187714895,7,1.3851,NA,NA,1373.772,7.9321,0,5.4143,10.7339,0,302.1667,14.2887,93,16,53.1944,25.487,4.1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13826.1615,640.3595,36.4366,62,3,19.1667,19.8559,3.0443,185,18.5903,207.3333,16.8008,91.84,43.49,69.0854,18.9478,2.5487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8275.8517,298.2289,NA,117.5,19.1285,-0.0556,-0.1895,-0.1275,0.0403,NA,NA,NA,NA,NA,NA,NA,NA,77,0.6389,17,1.178,NA
2009,10,3499834669016.2236,60843852.365766235,57521.58242671373,5.611497695852535,199.92540322580646,3.7231935868340154,7,1.3851,NA,NA,1373.772,7.9321,0,5.4143,10.7339,0,302.1667,14.2887,93,16,53.1944,25.487,4.1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13826.1615,640.3595,36.4366,62,3,19.1667,19.8559,3.0443,185,18.5903,207.3333,16.8008,91.84,43.49,69.0854,18.9478,2.5487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8275.8517,298.2289,NA,117.5,19.1285,-0.0556,-0.1895,-0.1275,0.0403,NA,NA,NA,NA,NA,NA,NA,NA,77,0.6389,17,1.178,NA
2009,11,3678841395396.274,61854369.45362637,59475.853167566194,5.402380952380953,46.15625,4.8488000955432655,7,1.3851,NA,NA,1373.772,7.9321,0,5.4143,10.7339,0,302.1667,14.2887,93,16,53.1944,25.487,4.1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13826.1615,640.3595,36.4366,62,3,19.1667,19.8559,3.0443,185,18.5903,207.3333,16.8008,91.84,43.49,69.0854,18.9478,2.5487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8275.8517,298.2289,NA,117.5,19.1285,-0.0556,-0.1895,-0.1275,0.0403,NA,NA,NA,NA,NA,NA,NA,NA,77,0.6389,17,1.178,NA
2009,12,3071287077131.828,51215670.36923077,59967.72189038824,5.405898617511521,3.4455645161290325,5.593774203316219,7,1.3851,NA,NA,1373.772,7.9321,0,5.4143,10.7339,0,302.1667,14.2887,93,16,53.1944,25.487,4.1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13826.1615,640.3595,36.4366,62,3,19.1667,19.8559,3.0443,185,18.5903,207.3333,16.8008,91.84,43.49,69.0854,18.9478,2.5487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8275.8517,298.2289,NA,117.5,19.1285,-0.0556,-0.1895,-0.1275,0.0403,NA,NA,NA,NA,NA,NA,NA,NA,77,0.6389,17,1.178,NA
2010,1,3159298615454.0327,54671131.96213534,57787.327645641766,5.686612903225806,2.816532258064516,2.305000037916245,18,2.0304,NA,NA,1405.173,8.6551,0,7.3891,10.3364,0,316,24.4786,93,18,50.6,23.2533,3.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13758.4163,635.7247,34.2193,61,2,17.2571,18.5779,2.6624,195.5,28.4165,191.8333,26.9178,91.36,46.09,69.7882,20.3403,2.7631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7899.6554,279.077,NA,120.6667,4.6762,-0.083,-0.1881,-0.137,0.033,NA,NA,NA,NA,NA,NA,NA,NA,67,1.9166,17,2.9137,NA
2010,2,1135381705832.9573,17478529.014857143,64958.65326354736,5.704821428571428,18.614582755580358,2.864357218204532,18,2.0304,NA,NA,1405.173,8.6551,0,7.3891,10.3364,0,316,24.4786,93,18,50.6,23.2533,3.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13758.4163,635.7247,34.2193,61,2,17.2571,18.5779,2.6624,195.5,28.4165,191.8333,26.9178,91.36,46.09,69.7882,20.3403,2.7631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7899.6554,279.077,NA,120.6667,4.6762,-0.083,-0.1881,-0.137,0.033,NA,NA,NA,NA,NA,NA,NA,NA,67,1.9166,17,2.9137,NA
2010,3,5241506987176.46,98735788.77299029,53086.19146424749,5.444654377880185,126.51072784153226,5.09112899726437,18,2.0304,NA,NA,1405.173,8.6551,0,7.3891,10.3364,0,316,24.4786,93,18,50.6,23.2533,3.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13758.4163,635.7247,34.2193,61,2,17.2571,18.5779,2.6624,195.5,28.4165,191.8333,26.9178,91.36,46.09,69.7882,20.3403,2.7631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7899.6554,279.077,NA,120.6667,4.6762,-0.083,-0.1881,-0.137,0.033,NA,NA,NA,NA,NA,NA,NA,NA,67,1.9166,17,2.9137,NA
2010,4,2938146145411.6846,50837484.12238509,57794.87707020382,5.528,540.8544531410416,2.8494000126918158,18,2.0304,NA,NA,1405.173,8.6551,0,7.3891,10.3364,0,316,24.4786,93,18,50.6,23.2533,3.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13758.4163,635.7247,34.2193,61,2,17.2571,18.5779,2.6624,195.5,28.4165,191.8333,26.9178,91.36,46.09,69.7882,20.3403,2.7631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7899.6554,279.077,NA,120.6667,4.6762,-0.083,-0.1881,-0.137,0.033,NA,NA,NA,NA,NA,NA,NA,NA,67,1.9166,17,2.9137,NA
2010,5,1636951215293.865,26133711.19490741,62637.53368533637,5.6650230414746545,1215.862903223387,1.6636451482772827,18,2.0304,NA,NA,1405.173,8.6551,0,7.3891,10.3364,0,316,24.4786,93,18,50.6,23.2533,3.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13758.4163,635.7247,34.2193,61,2,17.2571,18.5779,2.6624,195.5,28.4165,191.8333,26.9178,91.36,46.09,69.7882,20.3403,2.7631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7899.6554,279.077,NA,120.6667,4.6762,-0.083,-0.1881,-0.137,0.033,NA,NA,NA,NA,NA,NA,NA,NA,67,1.9166,17,2.9137,NA
2010,6,1667787671054.069,30176438.826850247,55267.87572992586,5.7641904761904765,1476.375,4.6993333338371786,18,2.0304,NA,NA,1405.173,8.6551,0,7.3891,10.3364,0,316,24.4786,93,18,50.6,23.2533,3.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13758.4163,635.7247,34.2193,61,2,17.2571,18.5779,2.6624,195.5,28.4165,191.8333,26.9178,91.36,46.09,69.7882,20.3403,2.7631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7899.6554,279.077,NA,120.6667,4.6762,-0.083,-0.1881,-0.137,0.033,NA,NA,NA,NA,NA,NA,NA,NA,67,1.9166,17,2.9137,NA
2010,7,820362426490.209,11334676.196883118,72376.34425902678,5.913963133640553,1575.3024193548388,3.9786451088805355,18,2.0304,NA,NA,1405.173,8.6551,0,7.3891,10.3364,0,316,24.4786,93,18,50.6,23.2533,3.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13758.4163,635.7247,34.2193,61,2,17.2571,18.5779,2.6624,195.5,28.4165,191.8333,26.9178,91.36,46.09,69.7882,20.3403,2.7631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7899.6554,279.077,NA,120.6667,4.6762,-0.083,-0.1881,-0.137,0.033,NA,NA,NA,NA,NA,NA,NA,NA,67,1.9166,17,2.9137,NA
2010,8,428231918651.4557,5625420.182189575,76124.43244813323,5.981175115207373,1318.7137096774193,2.4895484086967286,18,2.0304,NA,NA,1405.173,8.6551,0,7.3891,10.3364,0,316,24.4786,93,18,50.6,23.2533,3.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13758.4163,635.7247,34.2193,61,2,17.2571,18.5779,2.6624,195.5,28.4165,191.8333,26.9178,91.36,46.09,69.7882,20.3403,2.7631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7899.6554,279.077,NA,120.6667,4.6762,-0.083,-0.1881,-0.137,0.033,NA,NA,NA,NA,NA,NA,NA,NA,67,1.9166,17,2.9137,NA
2010,9,2265807462721.0615,28606870.737619538,79205.00929664445,6.205738095238096,728.0333333333333,3.745266677501301,18,2.0304,NA,NA,1405.173,8.6551,0,7.3891,10.3364,0,316,24.4786,93,18,50.6,23.2533,3.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13758.4163,635.7247,34.2193,61,2,17.2571,18.5779,2.6624,195.5,28.4165,191.8333,26.9178,91.36,46.09,69.7882,20.3403,2.7631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7899.6554,279.077,NA,120.6667,4.6762,-0.083,-0.1881,-0.137,0.033,NA,NA,NA,NA,NA,NA,NA,NA,67,1.9166,17,2.9137,NA
2010,10,3522164113087.388,62679127.40861538,56193.572863990754,5.750783410138249,197.09677419354838,5.153161337298732,18,2.0304,NA,NA,1405.173,8.6551,0,7.3891,10.3364,0,316,24.4786,93,18,50.6,23.2533,3.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13758.4163,635.7247,34.2193,61,2,17.2571,18.5779,2.6624,195.5,28.4165,191.8333,26.9178,91.36,46.09,69.7882,20.3403,2.7631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7899.6554,279.077,NA,120.6667,4.6762,-0.083,-0.1881,-0.137,0.033,NA,NA,NA,NA,NA,NA,NA,NA,67,1.9166,17,2.9137,NA
2010,11,3107266577356.029,52530807.84087273,59151.31910342245,5.586619047619047,72.94166666666666,3.39239999850591,18,2.0304,NA,NA,1405.173,8.6551,0,7.3891,10.3364,0,316,24.4786,93,18,50.6,23.2533,3.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13758.4163,635.7247,34.2193,61,2,17.2571,18.5779,2.6624,195.5,28.4165,191.8333,26.9178,91.36,46.09,69.7882,20.3403,2.7631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7899.6554,279.077,NA,120.6667,4.6762,-0.083,-0.1881,-0.137,0.033,NA,NA,NA,NA,NA,NA,NA,NA,67,1.9166,17,2.9137,NA
2010,12,3255858565890.599,53966810.54395453,60330.75760960135,5.561451612903226,4.475806451612903,3.7660322762545078,18,2.0304,NA,NA,1405.173,8.6551,0,7.3891,10.3364,0,316,24.4786,93,18,50.6,23.2533,3.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13758.4163,635.7247,34.2193,61,2,17.2571,18.5779,2.6624,195.5,28.4165,191.8333,26.9178,91.36,46.09,69.7882,20.3403,2.7631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7899.6554,279.077,NA,120.6667,4.6762,-0.083,-0.1881,-0.137,0.033,NA,NA,NA,NA,NA,NA,NA,NA,67,1.9166,17,2.9137,NA
2011,1,1043545489096.3776,16274717.928,64120.64981482717,5.727096774193548,0.5483870967741935,2.0404838296479637,7,1.0498,NA,NA,1647.286,10.2129,0,6.8687,10.7871,0,298.1667,8.8412,93,21,50.4737,25.4471,3.5221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13752.3762,665.1994,31.5477,62,3,18.4474,20.3837,2.554,169.3333,18.0518,203.6667,36.8547,92.32,45.11,70.2036,19.7197,2.4351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,68.3,7.1,24.6,0,0,0,0,0,0,0,0,0,0,0,7778.6731,278.3822,NA,128.3333,10.8012,-0.0643,-0.1733,-0.1348,0.0386,NA,NA,NA,NA,NA,NA,NA,NA,73,0.9035,19,1.1249,NA
2011,2,664732107389.3632,9293203.872,71528.84156476657,5.8757142857142854,2.747767857142857,2.9922143135751997,7,1.0498,NA,NA,1647.286,10.2129,0,6.8687,10.7871,0,298.1667,8.8412,93,21,50.4737,25.4471,3.5221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13752.3762,665.1994,31.5477,62,3,18.4474,20.3837,2.554,169.3333,18.0518,203.6667,36.8547,92.32,45.11,70.2036,19.7197,2.4351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,68.3,7.1,24.6,0,0,0,0,0,0,0,0,0,0,0,7778.6731,278.3822,NA,128.3333,10.8012,-0.0643,-0.1733,-0.1348,0.0386,NA,NA,NA,NA,NA,NA,NA,NA,73,0.9035,19,1.1249,NA
